name,id,details_link,price,average_mark,database_operations,read_cached_mbps,read_uncached_mbps,write_mbps,latency,threaded_mbps,memory_size_gb,original_price
G Skill Intl F4-2666C18-8GTZN 8GB,rk20213,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2666C18-8GTZN+8GB&id=20213,0.1890551527136892,0.5260355029585799,4899.0,30189.0,15655.0,10020.0,0.1404494382022472,0.1044185948220399,8,124.96513513513514
Micron Technology AFLD44FK1P 4GB,rk16753,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+AFLD44FK1P+4GB&id=16753,0.1890551527136892,0.2683431952662722,2484.0,28892.0,15654.0,7607.0,0.2359550561797753,0.0949042222963168,4,124.96513513513514
Kingston 9905678-005.A00G 8GB,rk9236,https://www.memorybenchmark.net/ram.php?ram=Kingston+9905678-005.A00G+8GB&id=9236,0.1890551527136892,0.5301775147928993,3921.0,27476.0,15653.0,10823.0,0.1123595505617977,0.0680704984009655,8,124.96513513513514
Kingston 9905678-023.A00G 8GB,rk9611,https://www.memorybenchmark.net/ram.php?ram=Kingston+9905678-023.A00G+8GB&id=9611,0.1890551527136892,0.5322485207100591,3658.0,27820.0,15652.0,11031.0,0.1123595505617977,0.0719729878229181,8,124.96513513513514
Avant Technology J641GU42J9266ND 8GB,rk13600,https://www.memorybenchmark.net/ram.php?ram=Avant+Technology+J641GU42J9266ND+8GB&id=13600,0.1890551527136892,0.4943786982248521,3308.0,26500.0,15652.0,12036.0,0.1348314606741573,0.0782188493526376,8,124.96513513513514
Wilk Elektronik S.A. GR2666D464L19S/8G 8GB,rk13192,https://www.memorybenchmark.net/ram.php?ram=Wilk+Elektronik+S.A.+GR2666D464L19S%2F8G+8GB&id=13192,0.1890551527136892,0.4689349112426036,3476.0,27367.0,15651.0,10317.0,0.1685393258426966,0.1021738415805317,8,124.96513513513514
SanMax Technologies Inc. SMD4-U8G48HA-24R 8GB,rk20055,https://www.memorybenchmark.net/ram.php?ram=SanMax+Technologies+Inc.+SMD4-U8G48HA-24R+8GB&id=20055,0.1890551527136892,0.4781065088757396,4158.0,29944.0,15651.0,10274.0,0.1348314606741573,0.0628577868987184,8,124.96513513513514
G Skill Intl F4-2800C16-4GVR 4GB,rk10570,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2800C16-4GVR+4GB&id=10570,0.1890551527136892,0.3195266272189349,2675.0,25413.0,15649.0,9098.0,0.2191011235955056,0.0805246523684964,4,124.96513513513514
Crucial Technology CT4G4DFS824A.M8FE 4GB,rk12591,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS824A.M8FE+4GB&id=12591,0.1890551527136892,0.3334319526627219,2829.0,26273.0,15648.0,9102.0,0.1741573033707865,0.0910064290108527,4,124.96513513513514
Crucial Technology CT8G4DFD8213.C16FDR2 8GB,rk9909,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD8213.C16FDR2+8GB&id=9909,0.1890551527136892,0.5073964497041421,3589.0,26769.0,15647.0,11056.0,0.1179775280898876,0.0870945473159231,8,124.96513513513514
Corsair CMV4GX4M1A2133C15 4GB,rk7244,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMV4GX4M1A2133C15+4GB&id=7244,0.1890551527136892,0.4263313609467455,3470.0,26080.0,15647.0,11335.0,0.1123595505617977,0.0635152460071099,4,124.96513513513514
SK Hynix HMAA4GU6MJR8N-VK 32GB,rk17697,https://www.memorybenchmark.net/ram.php?ram=SK+Hynix+HMAA4GU6MJR8N-VK+32GB&id=17697,0.1890551527136892,0.6414201183431953,4911.0,33264.0,15645.0,11634.0,0.0898876404494382,0.0578235285830347,32,124.96513513513514
Micron Technology 18ASF2G72AZ-2G6D1 16GB,rk12097,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+18ASF2G72AZ-2G6D1+16GB&id=12097,0.1890551527136892,0.5491124260355029,6609.0,31272.0,15644.0,11941.0,0.1910112359550562,0.1635570416218577,16,124.96513513513514
Crucial Technology CT8G4SFS824A.C8FDD1 8GB,rk11244,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS824A.C8FDD1+8GB&id=11244,0.1890551527136892,0.4121301775147929,2991.0,25961.0,15642.0,10152.0,0.1910112359550562,0.0825252065126021,8,124.96513513513514
Transcend Information JM2666HLB-16G 16GB,rk14328,https://www.memorybenchmark.net/ram.php?ram=Transcend+Information+JM2666HLB-16G+16GB&id=14328,0.1890551527136892,0.600887573964497,5366.0,30230.0,15641.0,12539.0,0.1235955056179775,0.082736532654585,16,124.96513513513514
SK Hynix HMA81GS6JJR8N-VK 8GB,rk12925,https://www.memorybenchmark.net/ram.php?ram=SK+Hynix+HMA81GS6JJR8N-VK+8GB&id=12925,0.1890551527136892,0.5281065088757397,3798.0,26934.0,15641.0,12558.0,0.1235955056179775,0.0882404046191198,8,124.96513513513514
Corsair CMU64GX4M4C3200C16 16GB,rk9238,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMU64GX4M4C3200C16+16GB&id=9238,0.1890551527136892,0.5973372781065089,5697.0,29242.0,15640.0,11816.0,0.1404494382022472,0.1372164120578,16,124.96513513513514
Avexir Technologies Corporation DDR4-2400 CL16 4GB 4GB,rk7789,https://www.memorybenchmark.net/ram.php?ram=Avexir+Technologies+Corporation+DDR4-2400+CL16+4GB+4GB&id=7789,0.1890551527136892,0.4284023668639053,3148.0,26571.0,15639.0,10506.0,0.1235955056179775,0.0662859665353313,4,124.96513513513514
Samsung M378A1K43DB2-CVF 8GB,rk14830,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A1K43DB2-CVF+8GB&id=14830,0.1890551527136892,0.6289940828402367,5441.0,30463.0,15637.0,13498.0,0.0842696629213483,0.0974964896379748,8,124.96513513513514
Samsung V-GeN D4S4GL30A16TS5 4GB,rk12855,https://www.memorybenchmark.net/ram.php?ram=Samsung+V-GeN+D4S4GL30A16TS5+4GB&id=12855,0.1890551527136892,0.2396449704142012,2110.0,24632.0,15636.0,6587.0,0.2359550561797753,0.0815108410310837,4,124.96513513513514
Kingston KM0VW4-MID 8GB,rk10889,https://www.memorybenchmark.net/ram.php?ram=Kingston+KM0VW4-MID+8GB&id=10889,0.1890551527136892,0.5159763313609467,3442.0,27396.0,15635.0,11643.0,0.1292134831460674,0.0799094584885015,8,124.96513513513514
Kingston HX424C15FB/8 8GB,rk12004,https://www.memorybenchmark.net/ram.php?ram=Kingston+HX424C15FB%2F8+8GB&id=12004,0.1890551527136892,0.4210059171597634,3453.0,27750.0,15634.0,8343.0,0.1797752808988764,0.1048788161979139,8,124.96513513513514
Corsair CMK32GX4M2A2133C13 16GB,rk8726,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX4M2A2133C13+16GB&id=8726,0.1890551527136892,0.5458579881656804,3808.0,28429.0,15634.0,11103.0,0.1292134831460674,0.0671688401951714,16,124.96513513513514
Kingston 9905701-020.A00G 16GB,rk12210,https://www.memorybenchmark.net/ram.php?ram=Kingston+9905701-020.A00G+16GB&id=12210,0.1890551527136892,0.584319526627219,4673.0,28202.0,15634.0,11742.0,0.1179775280898876,0.1033713563851019,16,124.96513513513514
Crucial Technology BLS8G4D240FSB.M16FAD 8GB,rk8538,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D240FSB.M16FAD+8GB&id=8538,0.1890551527136892,0.57603550295858,5179.0,26766.0,15632.0,12837.0,0.0674157303370786,0.0853475845421971,8,124.96513513513514
Chun Well Technology Holding Limited CL19-19-19 D4-2666 16GB,rk14511,https://www.memorybenchmark.net/ram.php?ram=Chun+Well+Technology+Holding+Limited+CL19-19-19+D4-2666+16GB&id=14511,0.1890551527136892,0.5224852071005917,4235.0,29005.0,15632.0,10930.0,0.1516853932584269,0.0931196904306826,16,124.96513513513514
Kingston KCRXJ6-MIE 16GB,rk12547,https://www.memorybenchmark.net/ram.php?ram=Kingston+KCRXJ6-MIE+16GB&id=12547,0.1890551527136892,0.5497041420118343,3898.0,24589.0,15632.0,13994.0,0.1179775280898876,0.0890622285046092,16,124.96513513513514
Kingston 99U5624-001.A00G 8GB,rk12643,https://www.memorybenchmark.net/ram.php?ram=Kingston+99U5624-001.A00G+8GB&id=12643,0.1890551527136892,0.5029585798816567,3330.0,26959.0,15632.0,11238.0,0.1179775280898876,0.073672989231759,8,124.96513513513514
Crucial Technology CT8G4SFRA266.C8FR 8GB,rk18487,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFRA266.C8FR+8GB&id=18487,0.1890551527136892,0.358284023668639,2929.0,26655.0,15632.0,8492.0,0.247191011235955,0.0977641694178199,8,124.96513513513514
Avexir Technologies Corporation DDR4-2400 CL16 16GB 16GB,rk9272,https://www.memorybenchmark.net/ram.php?ram=Avexir+Technologies+Corporation+DDR4-2400+CL16+16GB+16GB&id=9272,0.1890551527136892,0.5381656804733728,3446.0,26584.0,15631.0,10987.0,0.0786516853932584,0.078838739369121,16,124.96513513513514
Crucial Technology CT8G4DFS824A.C8FE 8GB,rk12034,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS824A.C8FE+8GB&id=12034,0.1890551527136892,0.5532544378698225,4181.0,28929.0,15630.0,11806.0,0.1067415730337078,0.0780826613944707,8,124.96513513513514
Micron Technology 36ASF4G72PZ-3G2R1 32GB,rk18548,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+36ASF4G72PZ-3G2R1+32GB&id=18548,0.1890551527136892,0.5473372781065089,5236.0,29604.0,15630.0,13288.0,0.1910112359550562,0.2890800738232656,32,124.96513513513514
Crucial Technology CT8G4SFRA266.C8FD1 8GB,rk15467,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFRA266.C8FD1+8GB&id=15467,0.1890551527136892,0.5721893491124261,4164.0,28461.0,15629.0,13489.0,0.1067415730337078,0.0898793562536101,8,124.96513513513514
G Skill Intl F4-2400C15-8GNT 8GB,rk6336,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-8GNT+8GB&id=6336,0.1890551527136892,0.4789940828402366,3558.0,26900.0,15627.0,10371.0,0.1516853932584269,0.0776928820659243,8,124.96513513513514
Ramaxel Technology RMSA3260ME78HAF-2666 8GB,rk11728,https://www.memorybenchmark.net/ram.php?ram=Ramaxel+Technology+RMSA3260ME78HAF-2666+8GB&id=11728,0.1890551527136892,0.5325443786982249,3915.0,26976.0,15627.0,12748.0,0.1235955056179775,0.0873011773214176,8,124.96513513513514
Samsung 16G3000CL16 16GB,rk21884,https://www.memorybenchmark.net/ram.php?ram=Samsung+16G3000CL16+16GB&id=21884,0.1890551527136892,0.5914201183431953,4071.0,27787.0,15626.0,12410.0,0.1179775280898876,0.0946975922908223,16,124.96513513513514
Silicon Power Computer & Communications SP004GBLFU240W02 4GB,rk13528,https://www.memorybenchmark.net/ram.php?ram=Silicon+Power+Computer+%26+Communications+SP004GBLFU240W02+4GB&id=13528,0.1890551527136892,0.3032544378698225,4575.0,27422.0,15625.0,10602.0,0.2415730337078651,0.0739923265129777,4,124.96513513513514
Crucial Technology CT16G4DFD824A.C16FJ 16GB,rk14072,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD824A.C16FJ+16GB&id=14072,0.1890551527136892,0.6032544378698226,5230.0,30050.0,15623.0,12372.0,0.1011235955056179,0.08013487303995,16,124.96513513513514
A-DATA Technology AD4X3200W16G22-BP 16GB,rk25058,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AD4X3200W16G22-BP+16GB&id=25058,0.1890551527136892,0.3828402366863905,3773.0,28339.0,15623.0,11363.0,0.2808988764044944,0.1118995402482378,16,124.96513513513514
Timetec International Inc TIMETEC-U8G-2666 8GB,rk25027,https://www.memorybenchmark.net/ram.php?ram=Timetec+International+Inc+TIMETEC-U8G-2666+8GB&id=25027,0.1890551527136892,0.5541420118343194,4706.0,27830.0,15622.0,12935.0,0.0955056179775281,0.0883953771232407,8,124.96513513513514
G Skill Intl F4-2400C16-8GRS 8GB,rk8871,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C16-8GRS+8GB&id=8871,0.1890551527136892,0.5118343195266273,3363.0,26093.0,15621.0,11981.0,0.1292134831460674,0.0761572454341813,8,124.96513513513514
Crucial Technology CT4G4DFS824A.C8FE 4GB,rk12237,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS824A.C8FE+4GB&id=12237,0.1890551527136892,0.4011834319526627,3248.0,25720.0,15620.0,11244.0,0.146067415730337,0.076687908857383,4,124.96513513513514
A-DATA Technology AO1P32NC4U1-BZMSHD 4GB,rk16322,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AO1P32NC4U1-BZMSHD+4GB&id=16322,0.1890551527136892,0.3071005917159763,3050.0,26159.0,15619.0,10698.0,0.1910112359550562,0.0960359911900479,4,124.96513513513514
Crucial Technology CT16G4SFRA266.M16FRS 16GB,rk16674,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFRA266.M16FRS+16GB&id=16674,0.1890551527136892,0.5307692307692309,4055.0,27933.0,15618.0,12934.0,0.1629213483146067,0.0952376479870011,16,124.96513513513514
Crucial Technology CT8G4SFS8266.M8FD 8GB,rk13656,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS8266.M8FD+8GB&id=13656,0.1890551527136892,0.4961538461538461,3400.0,25571.0,15618.0,12146.0,0.1348314606741573,0.0813840453458939,8,124.96513513513514
Wilk Elektronik S.A. IRX2666D464L16/16G 16GB,rk14570,https://www.memorybenchmark.net/ram.php?ram=Wilk+Elektronik+S.A.+IRX2666D464L16%2F16G+16GB&id=14570,0.1890551527136892,0.607396449704142,5900.0,32115.0,15616.0,12189.0,0.1348314606741573,0.0886959298585054,16,124.96513513513514
A-DATA Technology AO1P26KCST2-BZISHC 16GB,rk14911,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AO1P26KCST2-BZISHC+16GB&id=14911,0.1890551527136892,0.5686390532544379,3994.0,26877.0,15616.0,14602.0,0.1179775280898876,0.0900484171671965,16,124.96513513513514
Corsair CMV16GX4M1A2133C15 16GB,rk8286,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMV16GX4M1A2133C15+16GB&id=8286,0.1890551527136892,0.5366863905325443,3987.0,27327.0,15613.0,11447.0,0.1348314606741573,0.073029618532833,16,124.96513513513514
Crucial Technology CT16G4SFRA266.C8FE 16GB,rk15257,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFRA266.C8FE+16GB&id=15257,0.1890551527136892,0.5526627218934912,3705.0,26806.0,15611.0,12273.0,0.1404494382022472,0.0872964811849291,16,124.96513513513514
Thermaltake Technology Co Ltd RA24D408GX2-3200C16A 8GB,rk17274,https://www.memorybenchmark.net/ram.php?ram=Thermaltake+Technology+Co+Ltd+RA24D408GX2-3200C16A+8GB&id=17274,0.1890551527136892,0.5997041420118343,4979.0,30502.0,15611.0,12850.0,0.1011235955056179,0.090043721030708,8,124.96513513513514
Colorful Technology Ltd BAPC08G3200D4S8 8GB,rk15097,https://www.memorybenchmark.net/ram.php?ram=Colorful+Technology+Ltd+BAPC08G3200D4S8+8GB&id=15097,0.1890551527136892,0.449112426035503,4150.0,32417.0,15610.0,8960.0,0.1741573033707865,0.0605942491112561,8,124.96513513513514
G Skill Intl F4-2400C15-8GTZRX 8GB,rk11721,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-8GTZRX+8GB&id=11721,0.1890551527136892,0.4884615384615384,4943.0,29797.0,15610.0,10067.0,0.1741573033707865,0.1196904306826773,8,124.96513513513514
Corsair CMD32GX4M4A2666C15 8GB,rk6482,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMD32GX4M4A2666C15+8GB&id=6482,0.1890551527136892,0.6011834319526628,4843.0,29228.0,15609.0,12550.0,0.1292134831460674,0.1586918442197604,8,124.96513513513514
Kingston 9905701-022.A00G 16GB,rk13135,https://www.memorybenchmark.net/ram.php?ram=Kingston+9905701-022.A00G+16GB&id=13135,0.1890551527136892,0.6153846153846154,4414.0,28637.0,15609.0,13120.0,0.0842696629213483,0.0750771340418238,16,124.96513513513514
Avexir Technologies Corporation DDR4-2400 CL16 8GB 8GB,rk7575,https://www.memorybenchmark.net/ram.php?ram=Avexir+Technologies+Corporation+DDR4-2400+CL16+8GB+8GB&id=7575,0.1890551527136892,0.4863905325443787,3414.0,27409.0,15608.0,10610.0,0.1348314606741573,0.0701743675478184,8,124.96513513513514
A-DATA Technology AM2P26KC8T1-BXRS 8GB,rk15340,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AM2P26KC8T1-BXRS+8GB&id=15340,0.1890551527136892,0.6372781065088757,5464.0,30714.0,15607.0,13622.0,0.0786516853932584,0.096275494150962,8,124.96513513513514
Patriot Memory (PDP Systems) PSD44G240041 4GB,rk10313,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD44G240041+4GB&id=10313,0.1890551527136892,0.2452662721893491,2235.0,25875.0,15607.0,6763.0,0.247191011235955,0.0753870790500655,4,124.96513513513514
Crucial Technology CT8G4DFS824A.C8FN 8GB,rk16691,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS824A.C8FN+8GB&id=16691,0.1890551527136892,0.5846153846153845,4987.0,35003.0,15606.0,11921.0,0.146067415730337,0.084023274052437,8,124.96513513513514
Shenzhen SKIHOTAR Semiconductor SKIHOTAR-8GB-2666 8GB,rk15278,https://www.memorybenchmark.net/ram.php?ram=Shenzhen+SKIHOTAR+Semiconductor+SKIHOTAR-8GB-2666+8GB&id=15278,0.1890551527136892,0.4976331360946746,3726.0,28758.0,15605.0,10362.0,0.1573033707865168,0.0880854321149989,8,124.96513513513514
Crucial Technology CT16G4DFD8266.M16FH 16GB,rk11476,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD8266.M16FH+16GB&id=11476,0.1890551527136892,0.5857988165680474,4014.0,29581.0,15602.0,12339.0,0.1235955056179775,0.091781291531457,16,124.96513513513514
Kingston 9905624-033.A00G 8GB,rk11590,https://www.memorybenchmark.net/ram.php?ram=Kingston+9905624-033.A00G+8GB&id=11590,0.1890551527136892,0.4946745562130177,3137.0,26049.0,15601.0,12834.0,0.1179775280898876,0.0743914981145012,8,124.96513513513514
Crucial Technology CT16G4SFD8266.16FE1 16GB,rk15689,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD8266.16FE1+16GB&id=15689,0.0096544715447154,0.5088757396449703,4841.0,29258.0,15600.0,13741.0,0.2078651685393258,0.1004597517622252,16,36.7
Kingston CBD32D4S2D8HD-16 16GB,rk18402,https://www.memorybenchmark.net/ram.php?ram=Kingston+CBD32D4S2D8HD-16+16GB&id=18402,0.1890551527136892,0.4840236686390533,5901.0,31825.0,15600.0,14816.0,0.2528089887640449,0.1387896177814512,16,124.96513513513514
UMAX Technology D4-2666-8GB-1024X8-L 8GB,rk12761,https://www.memorybenchmark.net/ram.php?ram=UMAX+Technology+D4-2666-8GB-1024X8-L+8GB&id=12761,0.1890551527136892,0.5792899408284025,4019.0,30330.0,15600.0,11540.0,0.1067415730337078,0.090907810144594,8,124.96513513513514
SK Hynix GKE800UD102408-2400 8GB,rk10664,https://www.memorybenchmark.net/ram.php?ram=SK+Hynix+GKE800UD102408-2400+8GB&id=10664,0.1890551527136892,0.4976331360946746,3346.0,24819.0,15599.0,11370.0,0.1123595505617977,0.0726257507948211,8,124.96513513513514
Kingston 9905624-051.A00G 8GB,rk12561,https://www.memorybenchmark.net/ram.php?ram=Kingston+9905624-051.A00G+8GB&id=12561,0.1890551527136892,0.4742603550295858,3110.0,26239.0,15598.0,11140.0,0.1404494382022472,0.0726680160232177,8,124.96513513513514
Crucial Technology CT8G4DFD8213.C16FBR2 8GB,rk9512,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD8213.C16FBR2+8GB&id=9512,0.1890551527136892,0.4860946745562131,3372.0,27207.0,15598.0,11153.0,0.1348314606741573,0.0668964642788378,8,124.96513513513514
Teikon TMA81GU6AFR8N-UHSC 8GB,rk12083,https://www.memorybenchmark.net/ram.php?ram=Teikon+TMA81GU6AFR8N-UHSC+8GB&id=12083,0.1890551527136892,0.5316568047337278,3044.0,26748.0,15597.0,11454.0,0.0898876404494382,0.0689064106959204,8,124.96513513513514
Crucial Technology BLS8G4D26BFSC.16FBD2 8GB,rk11330,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D26BFSC.16FBD2+8GB&id=11330,0.1890551527136892,0.4810650887573964,3814.0,26679.0,15597.0,11035.0,0.1629213483146067,0.0977172080529348,8,124.96513513513514
Corsair CMD64GX4M8B3200C16 8GB,rk8869,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMD64GX4M8B3200C16+8GB&id=8869,0.1890551527136892,0.5218934911242603,6583.0,27138.0,15595.0,12300.0,0.2078651685393258,0.2215496311184788,8,124.96513513513514
A-DATA Technology AO1E34RCSV1-BD7S 16GB,rk16829,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AO1E34RCSV1-BD7S+16GB&id=16829,0.1890551527136892,0.4772189349112426,5658.0,32118.0,15595.0,13158.0,0.2528089887640449,0.1515725013031779,16,124.96513513513514
Ramsta Ramsta-2666MHz-4G 4GB,rk14358,https://www.memorybenchmark.net/ram.php?ram=Ramsta+Ramsta-2666MHz-4G+4GB&id=14358,0.1890551527136892,0.3071005917159763,2964.0,25193.0,15594.0,8033.0,0.2191011235955056,0.0942138902325057,4,124.96513513513514
Kingston 9905743-152.A00G 8GB,rk18573,https://www.memorybenchmark.net/ram.php?ram=Kingston+9905743-152.A00G+8GB&id=18573,0.1890551527136892,0.6124260355029585,4602.0,27804.0,15594.0,13597.0,0.0842696629213483,0.0885785264462926,8,124.96513513513514
Crucial Technology CT8G4SFRA266.C8FP 8GB,rk16203,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFRA266.C8FP+8GB&id=16203,0.1890551527136892,0.3961538461538461,2827.0,26691.0,15593.0,9642.0,0.2247191011235955,0.0954348857195185,8,124.96513513513514
Kingston KYXC0V-MID 16GB,rk10933,https://www.memorybenchmark.net/ram.php?ram=Kingston+KYXC0V-MID+16GB&id=10933,0.1890551527136892,0.554733727810651,3528.0,28358.0,15593.0,12122.0,0.1348314606741573,0.0743539290225931,16,124.96513513513514
Crucial Technology CB8GU2666.C8NT 8GB,rk18809,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CB8GU2666.C8NT+8GB&id=18809,0.1890551527136892,0.6251479289940829,4514.0,28458.0,15592.0,13639.0,0.0786516853932584,0.0905837767268867,8,124.96513513513514
Kingston KHX2133C13S4/8G 8GB,rk7983,https://www.memorybenchmark.net/ram.php?ram=Kingston+KHX2133C13S4%2F8G+8GB&id=7983,0.1890551527136892,0.4931952662721894,2896.0,23456.0,15592.0,11533.0,0.1123595505617977,0.0654171812849568,8,124.96513513513514
Micron Technology 16ATF2G64AZ-2G6E1 16GB,rk12080,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+16ATF2G64AZ-2G6E1+16GB&id=12080,0.1890551527136892,0.6269230769230769,5561.0,30338.0,15592.0,13765.0,0.1292134831460674,0.1168586603801053,16,124.96513513513514
Chun Well Technology Holding Limited D4U1636181DC 16GB,rk18368,https://www.memorybenchmark.net/ram.php?ram=Chun+Well+Technology+Holding+Limited+D4U1636181DC+16GB&id=18368,0.1890551527136892,0.6955621301775148,5976.0,26851.0,15592.0,13259.0,0.0561797752808988,0.104676882328908,16,124.96513513513514
Samsung M393A4K40DB3-CWE 32GB,rk16475,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A4K40DB3-CWE+32GB&id=16475,0.1890551527136892,0.5488165680473374,9607.0,25446.0,15589.0,15829.0,0.2191011235955056,0.6525093805326359,32,124.96513513513514
Micron Technology 8ATF2G64HZ-3G2B2 16GB,rk18085,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+8ATF2G64HZ-3G2B2+16GB&id=18085,0.1890551527136892,0.4884615384615384,4484.0,31216.0,15587.0,13307.0,0.2303370786516854,0.1411142053432641,16,124.96513513513514
Crucial Technology CB8GU2666.C8TT 8GB,rk22953,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CB8GU2666.C8TT+8GB&id=22953,0.1890551527136892,0.5505917159763314,3483.0,27261.0,15587.0,11855.0,0.1011235955056179,0.0696437041246166,8,124.96513513513514
Micron Technology 16ATF1G64AZ-2G1B1 8GB,rk8991,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+16ATF1G64AZ-2G1B1+8GB&id=8991,0.1890551527136892,0.5236686390532546,3321.0,26823.0,15586.0,11906.0,0.1123595505617977,0.070033483453163,8,124.96513513513514
"PNY Technologies, Inc. 32GU2X16LIII43-12-K 32GB",rk15087,https://www.memorybenchmark.net/ram.php?ram=PNY+Technologies%2C+Inc.+32GU2X16LIII43-12-K+32GB&id=15087,0.1890551527136892,0.5642011834319527,4027.0,28171.0,15585.0,12281.0,0.1685393258426966,0.0914666503867268,32,124.96513513513514
Kingston 99U5643-001.A00G 8GB,rk12717,https://www.memorybenchmark.net/ram.php?ram=Kingston+99U5643-001.A00G+8GB&id=12717,0.1890551527136892,0.5911242603550295,4661.0,30875.0,15584.0,11234.0,0.0842696629213483,0.0770401190940213,8,124.96513513513514
Kingston 9905713-044.A00G 8GB,rk18646,https://www.memorybenchmark.net/ram.php?ram=Kingston+9905713-044.A00G+8GB&id=18646,0.1890551527136892,0.5689349112426036,3967.0,29083.0,15584.0,12049.0,0.0898876404494382,0.0563066764972457,8,124.96513513513514
SK Hynix HMA81GU6DJR8N-WM 8GB,rk15145,https://www.memorybenchmark.net/ram.php?ram=SK+Hynix+HMA81GU6DJR8N-WM+8GB&id=15145,0.1890551527136892,0.6281065088757396,5286.0,30261.0,15584.0,13508.0,0.0786516853932584,0.0973039480419459,8,124.96513513513514
Samsung SF4641G8CKHI6DFSDS 8GB,rk8672,https://www.memorybenchmark.net/ram.php?ram=Samsung+SF4641G8CKHI6DFSDS+8GB&id=8672,0.1890551527136892,0.4961538461538461,3265.0,25880.0,15583.0,12129.0,0.1011235955056179,0.0652340319619049,8,124.96513513513514
Crucial Technology CB8GU2400.C8JT 8GB,rk14361,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CB8GU2400.C8JT+8GB&id=14361,0.1890551527136892,0.3893491124260355,3618.0,28448.0,15581.0,9787.0,0.2247191011235955,0.0873716193687453,8,124.96513513513514
G Skill Intl F4-2666C15-8GRKB 8GB,rk7454,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2666C15-8GRKB+8GB&id=7454,0.1890551527136892,0.627810650887574,4803.0,26640.0,15579.0,12483.0,0.0786516853932584,0.0777304511578324,8,124.96513513513514
Corsair CMK32GX4M4A2400C16 8GB,rk8063,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX4M4A2400C16+8GB&id=8063,0.1890551527136892,0.5636094674556213,4527.0,29673.0,15577.0,11853.0,0.1404494382022472,0.1132614198299059,8,124.96513513513514
Corsair CMK16GX4M2B4266C19 8GB,rk11233,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK16GX4M2B4266C19+8GB&id=11233,0.1890551527136892,0.5970414201183432,6220.0,30044.0,15576.0,12930.0,0.1179775280898876,0.1781432415551725,8,124.96513513513514
